transaction_id,account_id,transaction_type,merchant_name,transaction_amount,transaction_status,transaction_timestamp,decline_reason
TXN00000243,CARD000155,PURCHASE,Tata CLiQ,9902.72,APPROVED,2026-04-08 23:50:48.036829,
TXN00000244,ACC0000156,WITHDRAWAL,Tata CLiQ,20158.93,APPROVED,2026-05-16 10:10:48.036829,
TXN00000245,ACC0000281,DEPOSIT,MakeMyTrip,10030.63,APPROVED,2026-05-06 00:48:48.036829,
TXN00000246,ACC0000333,PURCHASE,Jio Recharge,17750.69,APPROVED,2026-06-19 01:21:48.036829,
TXN00000247,ACC0000119,WITHDRAWAL,BookMyShow,26765.17,APPROVED,2026-07-07 12:17:48.036829,
TXN00000248,CARD000180,PURCHASE,IRCTC,65633.13,APPROVED,2026-07-24 08:47:48.036829,
TXN00000249,ACC0000636,TRANSFER,Amazon India,36691.11,APPROVED,2026-07-01 22:30:48.036829,
TXN00000250,ACC0000260,WITHDRAWAL,DMart,28220.34,APPROVED,2026-06-29 01:15:48.036829,
TXN00000251,CARD000106,PURCHASE,Myntra,36928.79,APPROVED,2026-06-29 04:40:48.036829,
TXN00000252,ACC0000028,PURCHASE,BookMyShow,17115.99,APPROVED,2026-05-16 08:47:48.036829,
TXN00000253,CARD000199,PURCHASE,Myntra,6752.52,APPROVED,2026-06-11 10:08:48.036829,
TXN00000254,CARD000098,PURCHASE,BookMyShow,17052.64,DECLINED,2026-05-12 02:23:48.036829,CARD_BLOCKED
TXN00000255,ACC0000477,TRANSFER,Zomato,33237.99,PENDING,2026-06-23 11:14:48.036829,
TXN00000256,ACC0000021,TRANSFER,Reliance Digital,3547.69,APPROVED,2026-04-11 14:09:48.036829,
TXN00000257,CARD000023,PURCHASE,Jio Recharge,69921.12,APPROVED,2026-05-29 20:51:48.036829,
TXN00000258,ACC0000680,PURCHASE,Flipkart,8105.34,APPROVED,2026-07-18 09:35:48.036829,
TXN00000259,CARD000046,PURCHASE,Ola,33048.52,APPROVED,2026-05-20 06:00:48.036829,
TXN00000260,ACC0000438,WITHDRAWAL,Swiggy,70888.53,APPROVED,2026-07-07 02:29:48.036829,
TXN00000261,ACC0000065,DEPOSIT,MakeMyTrip,55036.35,APPROVED,2026-05-29 03:35:48.036829,
TXN00000262,ACC0000183,DEPOSIT,Reliance Digital,52770.54,DECLINED,2026-05-16 05:45:48.036829,DAILY_LIMIT_EXCEEDED
TXN00000263,ACC0000109,TRANSFER,Ola,61748.12,APPROVED,2026-06-26 10:21:48.036829,
TXN00000264,ACC0000427,TRANSFER,Swiggy,11249.93,DECLINED,2026-04-18 02:47:48.036829,INVALID_PIN
TXN00000265,CARD000120,PURCHASE,Uber,43681.23,APPROVED,2026-04-25 23:43:48.036829,
TXN00000266,CARD000299,PURCHASE,Tata CLiQ,32223.5,APPROVED,2026-05-07 01:28:48.036829,
TXN00000267,CARD000098,PURCHASE,Reliance Digital,42856.0,APPROVED,2026-06-01 15:59:48.036829,
TXN00000268,ACC0000517,TRANSFER,Ola,4396.77,APPROVED,2026-05-22 16:22:48.036829,
TXN00000269,CARD000263,PURCHASE,Ola,1835.7,APPROVED,2026-04-01 03:32:48.036829,
TXN00000270,ACC0000458,DEPOSIT,Uber,21944.29,APPROVED,2026-07-14 12:17:48.036829,
TXN00000271,ACC0000294,DEPOSIT,DMart,74701.77,APPROVED,2026-06-03 07:28:48.036829,
TXN00000272,ACC0000414,PAYMENT,BookMyShow,38852.46,PENDING,2026-07-01 12:11:48.036829,
TXN00000273,CARD000245,PURCHASE,Amazon India,10782.52,APPROVED,2026-03-29 03:04:48.036829,
TXN00000274,CARD000012,PURCHASE,Jio Recharge,31155.75,APPROVED,2026-06-01 22:39:48.036829,
TXN00000275,CARD000022,PURCHASE,Reliance Digital,38999.62,APPROVED,2026-06-13 23:59:48.036829,
TXN00000276,CARD000231,PURCHASE,Jio Recharge,30720.96,APPROVED,2026-05-03 20:31:48.036829,
TXN00000277,CARD000290,PURCHASE,DMart,30710.05,APPROVED,2026-07-09 18:48:48.036829,
TXN00000278,CARD000085,PURCHASE,Apollo Pharmacy,58171.22,APPROVED,2026-06-04 13:06:48.036829,
TXN00000279,CARD000060,PURCHASE,Zomato,55836.73,APPROVED,2026-04-07 05:39:48.036829,
TXN00000280,ACC0000569,PAYMENT,BookMyShow,20578.83,APPROVED,2026-04-04 09:30:48.036829,
TXN00000281,CARD000120,PURCHASE,Flipkart,19103.06,APPROVED,2026-05-18 03:13:48.036829,
TXN00000282,ACC0000192,PAYMENT,Ola,17652.72,APPROVED,2026-06-03 10:01:48.036829,
TXN00000283,CARD000062,PURCHASE,Reliance Digital,30681.76,APPROVED,2026-04-08 12:50:48.036829,
TXN00000284,CARD000297,PURCHASE,Zomato,60363.58,DECLINED,2026-05-21 15:37:48.036829,INSUFFICIENT_CREDIT_LIMIT
TXN00000285,ACC0000631,WITHDRAWAL,Reliance Digital,74059.74,APPROVED,2026-06-27 15:52:48.036829,
TXN00000286,CARD000135,PURCHASE,Jio Recharge,44288.15,APPROVED,2026-06-14 07:20:48.036829,
TXN00000287,CARD000014,PURCHASE,Uber,1951.27,DECLINED,2026-05-18 11:22:48.036829,SUSPECTED_FRAUD
TXN00000288,CARD000241,PURCHASE,Reliance Digital,31039.28,DECLINED,2026-05-29 16:57:48.036829,EXPIRED_CARD
TXN00000289,ACC0000269,PURCHASE,Ola,62166.27,APPROVED,2026-05-01 04:17:48.036829,
TXN00000290,ACC0000040,DEPOSIT,Reliance Digital,19141.5,APPROVED,2026-05-28 12:23:48.036829,
TXN00000291,ACC0000238,DEPOSIT,DMart,62136.35,APPROVED,2026-04-20 12:36:48.036829,
TXN00000292,CARD000122,PURCHASE,IRCTC,26287.89,APPROVED,2026-06-04 06:17:48.036829,
TXN00000293,ACC0000502,TRANSFER,Reliance Digital,46986.49,APPROVED,2026-05-25 20:54:48.036829,
TXN00000294,CARD000284,PURCHASE,BookMyShow,53955.51,APPROVED,2026-04-24 04:46:48.036829,
TXN00000295,ACC0000345,TRANSFER,Apollo Pharmacy,38234.1,DECLINED,2026-03-31 12:02:48.036829,DAILY_LIMIT_EXCEEDED
TXN00000296,ACC0000455,PAYMENT,MakeMyTrip,41069.97,APPROVED,2026-04-24 20:45:48.036829,
TXN00000297,ACC0000508,WITHDRAWAL,BookMyShow,48572.52,APPROVED,2026-05-09 20:58:48.036829,
TXN00000298,CARD000225,PURCHASE,Croma,39847.54,APPROVED,2026-05-15 13:35:48.036829,
TXN00000299,ACC0000310,PAYMENT,Nykaa,67720.57,APPROVED,2026-07-21 10:56:48.036829,
TXN00000300,CARD000198,PURCHASE,Reliance Digital,54256.86,APPROVED,2026-06-03 18:31:48.036829,
TXN00000301,CARD000072,PURCHASE,Myntra,2992.99,APPROVED,2026-05-07 11:30:48.036829,
TXN00000302,CARD000264,PURCHASE,Flipkart,22004.42,APPROVED,2026-07-25 11:17:48.036829,
TXN00000303,CARD000009,PURCHASE,BookMyShow,11961.56,APPROVED,2026-04-15 11:34:48.036829,
TXN00000304,ACC0000336,WITHDRAWAL,Tata CLiQ,34792.28,APPROVED,2026-04-30 00:39:48.036829,
TXN00000305,CARD000097,PURCHASE,MakeMyTrip,10206.65,APPROVED,2026-05-02 16:34:48.036829,
TXN00000306,CARD000008,PURCHASE,BookMyShow,72077.36,APPROVED,2026-05-10 02:20:48.036829,
TXN00000307,CARD000291,PURCHASE,Apollo Pharmacy,2119.73,APPROVED,2026-04-21 06:01:48.036829,
TXN00000308,ACC0000328,PURCHASE,MakeMyTrip,65697.76,APPROVED,2026-07-07 23:30:48.036829,
TXN00000309,CARD000137,PURCHASE,Myntra,63085.34,APPROVED,2026-07-20 14:48:48.036829,
TXN00000310,ACC0000566,WITHDRAWAL,Swiggy,49441.55,APPROVED,2026-06-28 23:50:48.036829,
TXN00000311,CARD000250,PURCHASE,Apollo Pharmacy,69494.8,APPROVED,2026-05-20 20:16:48.036829,
TXN00000312,CARD000171,PURCHASE,IRCTC,5206.33,APPROVED,2026-04-21 12:03:48.036829,
TXN00000313,CARD000137,PURCHASE,Amazon India,67263.32,APPROVED,2026-05-11 06:11:48.036829,
TXN00000314,CARD000146,PURCHASE,Croma,29637.28,APPROVED,2026-07-04 03:57:48.036829,
TXN00000315,CARD000133,PURCHASE,Tata CLiQ,3109.93,APPROVED,2026-06-23 20:49:48.036829,
TXN00000316,ACC0000346,TRANSFER,Jio Recharge,42715.8,APPROVED,2026-04-24 06:36:48.036829,
TXN00000317,CARD000200,PURCHASE,BigBasket,33579.17,APPROVED,2026-07-23 07:30:48.036829,
TXN00000318,ACC0000062,DEPOSIT,BigBasket,64128.87,APPROVED,2026-07-25 23:00:48.036829,
TXN00000319,ACC0000134,TRANSFER,Apollo Pharmacy,5766.23,APPROVED,2026-06-23 07:10:48.036829,
TXN00000320,CARD000017,PURCHASE,IRCTC,60402.35,APPROVED,2026-06-22 12:26:48.036829,
TXN00000321,ACC0000202,TRANSFER,DMart,4874.62,APPROVED,2026-07-11 23:27:48.036829,
TXN00000322,ACC0000263,PAYMENT,Jio Recharge,56416.55,APPROVED,2026-06-22 19:24:48.036829,
TXN00000323,ACC0000166,PAYMENT,Amazon India,915.21,DECLINED,2026-04-23 00:13:48.036829,ACCOUNT_FROZEN
TXN00000324,CARD000152,PURCHASE,Reliance Digital,66903.05,APPROVED,2026-04-03 19:38:48.036829,
TXN00000325,ACC0000690,PAYMENT,BigBasket,22065.75,PENDING,2026-04-04 02:04:48.036829,
TXN00000326,ACC0000247,PAYMENT,Jio Recharge,28541.36,APPROVED,2026-05-28 06:30:48.036829,
TXN00000327,ACC0000646,TRANSFER,DMart,48660.42,APPROVED,2026-06-23 14:53:48.036829,
TXN00000328,ACC0000327,TRANSFER,Ola,35347.5,APPROVED,2026-07-18 11:45:48.036829,
TXN00000329,CARD000095,PURCHASE,Ola,16675.31,DECLINED,2026-07-25 02:29:48.036829,MERCHANT_NOT_SUPPORTED
TXN00000330,ACC0000585,PAYMENT,Reliance Digital,52819.56,APPROVED,2026-05-07 23:43:48.036829,
TXN00000331,ACC0000455,PAYMENT,Nykaa,14750.98,APPROVED,2026-04-20 14:49:48.036829,
TXN00000332,ACC0000409,TRANSFER,Uber,67608.49,APPROVED,2026-07-11 13:33:48.036829,
TXN00000333,CARD000075,PURCHASE,Ola,34960.51,APPROVED,2026-06-30 09:33:48.036829,
TXN00000334,CARD000060,PURCHASE,Ola,63548.51,APPROVED,2026-06-13 21:19:48.036829,
TXN00000335,ACC0000471,PURCHASE,Nykaa,15614.37,APPROVED,2026-05-18 05:59:48.036829,
TXN00000336,ACC0000412,WITHDRAWAL,Jio Recharge,35207.58,APPROVED,2026-07-12 02:48:48.036829,
TXN00000337,CARD000169,PURCHASE,Nykaa,17687.94,APPROVED,2026-07-26 03:04:48.036829,
TXN00000338,ACC0000238,WITHDRAWAL,IRCTC,60745.14,APPROVED,2026-04-04 22:59:48.036829,
TXN00000339,CARD000040,PURCHASE,Nykaa,46852.24,APPROVED,2026-05-20 00:27:48.036829,
TXN00000340,ACC0000073,DEPOSIT,Croma,36411.34,DECLINED,2026-05-07 14:44:48.036829,INVALID_PIN
TXN00000341,CARD000279,PURCHASE,Tata CLiQ,4168.06,APPROVED,2026-06-23 11:17:48.036829,
TXN00000342,ACC0000428,DEPOSIT,Uber,472.12,APPROVED,2026-05-04 09:05:48.036829,
TXN00000343,ACC0000264,WITHDRAWAL,Flipkart,54587.58,APPROVED,2026-05-30 09:03:48.036829,
TXN00000344,ACC0000217,PURCHASE,Ola,73988.45,APPROVED,2026-05-05 16:48:48.036829,
TXN00000345,ACC0000091,DEPOSIT,Flipkart,72349.49,APPROVED,2026-05-03 19:24:48.036829,
TXN00000346,CARD000257,PURCHASE,Zomato,33681.88,APPROVED,2026-03-29 04:08:48.036829,
TXN00000347,CARD000075,PURCHASE,Myntra,65316.35,DECLINED,2026-05-21 23:50:48.036829,EXPIRED_CARD
TXN00000348,ACC0000490,WITHDRAWAL,Uber,10003.04,APPROVED,2026-06-11 00:03:48.036829,
TXN00000349,ACC0000080,TRANSFER,Zomato,65110.2,APPROVED,2026-06-11 10:27:48.036829,
TXN00000350,CARD000007,PURCHASE,IRCTC,21505.93,DECLINED,2026-06-18 10:25:48.036829,EXPIRED_CARD
TXN00000351,CARD000150,PURCHASE,BookMyShow,65568.58,PENDING,2026-05-21 22:52:48.036829,
TXN00000352,CARD000148,PURCHASE,Myntra,30096.69,APPROVED,2026-04-23 11:06:48.036829,
TXN00000353,CARD000100,PURCHASE,IRCTC,27942.35,APPROVED,2026-06-01 06:18:48.036829,
TXN00000354,CARD000209,PURCHASE,BigBasket,31549.47,APPROVED,2026-07-16 01:43:48.036829,
TXN00000355,ACC0000444,PURCHASE,Swiggy,9408.75,APPROVED,2026-05-24 23:01:48.036829,
TXN00000356,ACC0000123,WITHDRAWAL,Croma,13521.49,APPROVED,2026-05-14 20:16:48.036829,
TXN00000357,CARD000186,PURCHASE,BigBasket,18552.63,APPROVED,2026-07-08 00:24:48.036829,
TXN00000358,ACC0000208,PAYMENT,BookMyShow,72452.76,PENDING,2026-04-15 18:09:48.036829,
TXN00000359,CARD000208,PURCHASE,Uber,72150.1,APPROVED,2026-06-16 23:18:48.036829,
TXN00000360,CARD000002,PURCHASE,BigBasket,24551.78,APPROVED,2026-05-05 01:06:48.036829,
TXN00000361,CARD000223,PURCHASE,DMart,57039.73,APPROVED,2026-05-05 09:16:48.036829,
TXN00000362,ACC0000468,PURCHASE,Zomato,8581.91,APPROVED,2026-04-13 06:21:48.036829,
TXN00000363,ACC0000014,TRANSFER,BigBasket,44998.54,APPROVED,2026-07-26 01:41:48.036829,
TXN00000364,CARD000082,PURCHASE,BookMyShow,26744.23,APPROVED,2026-05-01 14:19:48.036829,
TXN00000365,CARD000187,PURCHASE,Swiggy,55685.24,APPROVED,2026-07-01 18:37:48.036829,
TXN00000366,CARD000154,PURCHASE,Uber,14400.86,APPROVED,2026-04-16 16:38:48.036829,
TXN00000367,CARD000116,PURCHASE,Uber,63796.73,APPROVED,2026-05-03 07:19:48.036829,
TXN00000368,ACC0000308,TRANSFER,Croma,55922.19,APPROVED,2026-07-10 05:14:48.036829,
TXN00000369,CARD000062,PURCHASE,BookMyShow,54275.1,APPROVED,2026-05-23 05:53:48.036829,
TXN00000370,CARD000116,PURCHASE,IRCTC,42803.29,APPROVED,2026-07-26 01:40:48.036829,
TXN00000371,ACC0000359,WITHDRAWAL,Croma,42945.82,APPROVED,2026-04-14 11:19:48.036829,
TXN00000372,ACC0000502,PURCHASE,Tata CLiQ,45427.32,APPROVED,2026-06-27 00:48:48.036829,
TXN00000373,CARD000087,PURCHASE,IRCTC,18388.53,APPROVED,2026-06-15 03:23:48.036829,
TXN00000374,ACC0000263,PURCHASE,Swiggy,4451.79,APPROVED,2026-06-21 12:41:48.036829,
TXN00000375,ACC0000356,PURCHASE,Ola,47295.06,APPROVED,2026-05-08 03:19:48.036829,
TXN00000376,ACC0000500,PAYMENT,IRCTC,50655.01,APPROVED,2026-06-17 08:50:48.036829,
TXN00000377,ACC0000666,TRANSFER,DMart,68548.45,APPROVED,2026-06-09 00:29:48.036829,
TXN00000378,ACC0000140,PAYMENT,BigBasket,6679.2,APPROVED,2026-05-26 17:52:48.036829,
TXN00000379,ACC0000150,WITHDRAWAL,IRCTC,57943.62,PENDING,2026-06-06 12:04:48.036829,
TXN00000380,ACC0000563,PURCHASE,Tata CLiQ,48331.73,APPROVED,2026-06-01 19:47:48.036829,
TXN00000381,CARD000239,PURCHASE,BigBasket,3246.82,APPROVED,2026-04-04 06:50:48.036829,
TXN00000382,ACC0000559,PAYMENT,Croma,55229.34,APPROVED,2026-05-07 11:58:48.036829,
TXN00000383,ACC0000046,TRANSFER,Tata CLiQ,25362.52,DECLINED,2026-03-31 08:13:48.036829,INSUFFICIENT_FUNDS
TXN00000384,ACC0000679,WITHDRAWAL,Tata CLiQ,25412.0,APPROVED,2026-04-06 19:45:48.036829,
TXN00000385,ACC0000512,WITHDRAWAL,Swiggy,45799.72,APPROVED,2026-06-17 19:51:48.036829,
TXN00000386,ACC0000557,PAYMENT,BookMyShow,42686.48,APPROVED,2026-06-29 03:42:48.036829,
TXN00000387,ACC0000046,PURCHASE,Myntra,34960.15,APPROVED,2026-04-15 12:34:48.036829,
TXN00000388,CARD000232,PURCHASE,DMart,22828.51,APPROVED,2026-06-28 15:04:48.036829,
TXN00000389,ACC0000533,TRANSFER,Apollo Pharmacy,73523.49,APPROVED,2026-06-22 18:26:48.036829,
TXN00000390,CARD000131,PURCHASE,Croma,70023.44,APPROVED,2026-07-05 13:53:48.036829,
TXN00000391,ACC0000029,DEPOSIT,Apollo Pharmacy,51237.78,APPROVED,2026-05-16 09:25:48.036829,
TXN00000392,ACC0000189,WITHDRAWAL,Myntra,3080.93,APPROVED,2026-04-30 21:10:48.036829,
TXN00000393,ACC0000385,PURCHASE,BigBasket,10343.32,APPROVED,2026-07-10 01:07:48.036829,
TXN00000394,ACC0000182,WITHDRAWAL,Ola,44853.35,DECLINED,2026-05-17 11:50:48.036829,ACCOUNT_FROZEN
TXN00000395,CARD000234,PURCHASE,DMart,7514.51,APPROVED,2026-07-18 19:07:48.036829,
TXN00000396,ACC0000571,TRANSFER,Uber,45879.62,APPROVED,2026-06-24 04:39:48.036829,
TXN00000397,ACC0000138,PAYMENT,Zomato,5300.31,APPROVED,2026-07-17 19:23:48.036829,
TXN00000398,CARD000157,PURCHASE,Uber,10141.6,APPROVED,2026-07-03 22:19:48.036829,
TXN00000399,ACC0000184,TRANSFER,Apollo Pharmacy,8290.92,APPROVED,2026-07-09 19:26:48.036829,
TXN00000400,ACC0000247,WITHDRAWAL,Zomato,17240.09,APPROVED,2026-06-20 01:23:48.036829,
TXN00000401,ACC0000400,TRANSFER,Amazon India,23157.44,APPROVED,2026-06-01 14:07:48.036829,
TXN00000402,CARD000004,PURCHASE,Myntra,49065.22,DECLINED,2026-05-19 00:11:48.036829,CARD_BLOCKED
TXN00000403,CARD000247,PURCHASE,Tata CLiQ,13701.79,APPROVED,2026-07-02 13:34:48.036829,
TXN00000404,ACC0000499,DEPOSIT,Zomato,64873.49,APPROVED,2026-07-01 03:38:48.036829,
TXN00000405,ACC0000400,DEPOSIT,Swiggy,64171.46,APPROVED,2026-04-06 01:31:48.036829,
TXN00000406,ACC0000099,PURCHASE,Swiggy,23691.85,APPROVED,2026-07-15 07:48:48.036829,
TXN00000407,ACC0000317,WITHDRAWAL,Jio Recharge,19412.52,APPROVED,2026-07-19 14:47:48.036829,
TXN00000408,ACC0000201,DEPOSIT,Swiggy,26113.89,APPROVED,2026-05-29 01:38:48.036829,
TXN00000409,ACC0000320,TRANSFER,Reliance Digital,61860.29,APPROVED,2026-07-21 22:54:48.036829,
TXN00000410,ACC0000044,PAYMENT,Flipkart,7386.08,APPROVED,2026-07-12 01:15:48.036829,
TXN00000411,CARD000173,PURCHASE,Myntra,42364.07,APPROVED,2026-05-23 13:27:48.036829,
TXN00000412,CARD000298,PURCHASE,Tata CLiQ,74250.05,APPROVED,2026-04-19 13:03:48.036829,
TXN00000413,ACC0000136,PURCHASE,MakeMyTrip,52368.85,APPROVED,2026-05-24 20:08:48.036829,
TXN00000414,CARD000288,PURCHASE,MakeMyTrip,3601.93,APPROVED,2026-05-21 17:24:48.036829,
TXN00000415,CARD000229,PURCHASE,DMart,19782.77,APPROVED,2026-06-21 12:36:48.036829,
TXN00000416,ACC0000334,TRANSFER,IRCTC,63686.64,APPROVED,2026-06-12 18:55:48.036829,
TXN00000417,ACC0000364,PAYMENT,Zomato,67748.71,APPROVED,2026-07-17 16:29:48.036829,
TXN00000418,ACC0000682,PURCHASE,Tata CLiQ,19229.19,APPROVED,2026-07-22 15:12:48.036829,
TXN00000419,CARD000053,PURCHASE,IRCTC,49133.95,APPROVED,2026-07-15 16:19:48.036829,
TXN00000420,CARD000271,PURCHASE,Zomato,73416.6,APPROVED,2026-06-11 22:31:48.036829,
TXN00000421,ACC0000662,TRANSFER,Apollo Pharmacy,61722.98,APPROVED,2026-06-08 23:35:48.036829,
TXN00000422,ACC0000581,PURCHASE,Swiggy,994.61,APPROVED,2026-07-07 12:11:48.036829,
TXN00000423,ACC0000072,WITHDRAWAL,Croma,20142.45,APPROVED,2026-05-03 00:40:48.036829,
TXN00000424,ACC0000309,WITHDRAWAL,Flipkart,8708.85,DECLINED,2026-05-10 04:05:48.036829,INVALID_PIN
TXN00000425,ACC0000402,WITHDRAWAL,Jio Recharge,11407.75,APPROVED,2026-07-15 20:39:48.036829,
TXN00000426,ACC0000284,PAYMENT,Zomato,53738.23,APPROVED,2026-06-03 19:39:48.036829,
TXN00000427,CARD000263,PURCHASE,MakeMyTrip,46715.23,APPROVED,2026-05-25 01:10:48.036829,
TXN00000428,CARD000042,PURCHASE,Amazon India,69526.03,DECLINED,2026-05-02 18:18:48.036829,INSUFFICIENT_CREDIT_LIMIT
TXN00000429,ACC0000482,PURCHASE,BookMyShow,4942.2,APPROVED,2026-05-04 07:20:48.036829,
TXN00000430,CARD000169,PURCHASE,DMart,654.52,APPROVED,2026-06-10 12:57:48.036829,
TXN00000431,CARD000080,PURCHASE,Nykaa,25994.6,APPROVED,2026-06-16 20:29:48.036829,
TXN00000432,ACC0000027,PAYMENT,BookMyShow,68035.82,APPROVED,2026-07-21 11:06:48.036829,
TXN00000433,CARD000117,PURCHASE,Nykaa,27752.97,APPROVED,2026-06-21 08:05:48.036829,
TXN00000434,CARD000242,PURCHASE,Zomato,20067.73,APPROVED,2026-06-23 17:50:48.036829,
TXN00000435,CARD000072,PURCHASE,Myntra,59075.36,APPROVED,2026-05-07 18:28:48.036829,
TXN00000436,CARD000058,PURCHASE,BigBasket,23743.8,APPROVED,2026-04-06 20:52:48.036829,
TXN00000437,CARD000137,PURCHASE,Apollo Pharmacy,44393.96,APPROVED,2026-04-18 05:01:48.036829,
TXN00000438,CARD000014,PURCHASE,IRCTC,39792.47,APPROVED,2026-05-15 12:31:48.036829,
TXN00000439,CARD000264,PURCHASE,DMart,38028.07,APPROVED,2026-05-18 02:42:48.036829,
TXN00000440,ACC0000258,TRANSFER,MakeMyTrip,57309.93,APPROVED,2026-04-26 22:17:48.036829,
TXN00000441,ACC0000168,WITHDRAWAL,Flipkart,46809.07,PENDING,2026-07-07 12:43:48.036829,
TXN00000442,CARD000078,PURCHASE,Nykaa,62797.83,APPROVED,2026-05-18 18:55:48.036829,
TXN00000443,CARD000300,PURCHASE,Nykaa,34153.68,APPROVED,2026-05-04 22:12:48.036829,
TXN00000444,ACC0000666,PURCHASE,Zomato,46084.22,APPROVED,2026-07-05 01:30:48.036829,
TXN00000445,CARD000228,PURCHASE,Zomato,56914.98,APPROVED,2026-04-30 07:13:48.036829,
TXN00000446,ACC0000314,WITHDRAWAL,MakeMyTrip,60774.43,APPROVED,2026-07-13 00:57:48.036829,
TXN00000447,ACC0000286,WITHDRAWAL,Swiggy,23914.83,PENDING,2026-04-09 11:03:48.036829,
TXN00000448,ACC0000451,WITHDRAWAL,Ola,69137.42,APPROVED,2026-04-03 00:11:48.036829,
TXN00000449,ACC0000294,WITHDRAWAL,Jio Recharge,47324.42,APPROVED,2026-05-26 15:25:48.036829,
TXN00000450,CARD000186,PURCHASE,Myntra,21489.99,APPROVED,2026-07-16 05:35:48.036829,
TXN00000451,CARD000058,PURCHASE,Flipkart,41617.0,APPROVED,2026-04-13 13:04:48.036829,
TXN00000452,CARD000179,PURCHASE,Ola,59218.69,APPROVED,2026-05-19 21:55:48.036829,
TXN00000453,CARD000051,PURCHASE,Uber,1009.49,APPROVED,2026-04-28 09:54:48.036829,
TXN00000454,ACC0000160,PAYMENT,Uber,63308.39,APPROVED,2026-07-15 17:46:48.036829,
TXN00000455,ACC0000492,WITHDRAWAL,Ola,50907.88,APPROVED,2026-04-08 18:22:48.036829,
TXN00000456,ACC0000231,PAYMENT,Apollo Pharmacy,18950.22,APPROVED,2026-07-24 09:46:48.036829,
TXN00000457,ACC0000083,WITHDRAWAL,Flipkart,25645.65,APPROVED,2026-07-10 12:15:48.036829,
TXN00000458,ACC0000141,PURCHASE,Nykaa,52051.53,APPROVED,2026-05-15 06:30:48.036829,
TXN00000459,ACC0000174,PAYMENT,Apollo Pharmacy,8072.17,APPROVED,2026-07-02 12:14:48.036829,
TXN00000460,ACC0000010,PURCHASE,Jio Recharge,32075.09,APPROVED,2026-04-24 06:58:48.036829,
TXN00000461,ACC0000519,DEPOSIT,Apollo Pharmacy,34641.73,APPROVED,2026-07-05 04:06:48.036829,
TXN00000462,CARD000074,PURCHASE,BookMyShow,3669.59,APPROVED,2026-07-03 12:24:48.036829,
TXN00000463,ACC0000697,TRANSFER,Zomato,73133.07,APPROVED,2026-05-21 09:47:48.036829,
TXN00000464,ACC0000216,TRANSFER,Tata CLiQ,46978.67,APPROVED,2026-05-23 11:13:48.036829,
TXN00000465,CARD000004,PURCHASE,Zomato,3271.53,APPROVED,2026-05-09 23:45:48.036829,
TXN00000466,CARD000031,PURCHASE,Tata CLiQ,58244.87,APPROVED,2026-05-03 14:16:48.036829,
TXN00000467,CARD000121,PURCHASE,Uber,36561.46,PENDING,2026-05-04 13:43:48.036829,
TXN00000468,ACC0000653,PURCHASE,Apollo Pharmacy,63735.98,APPROVED,2026-04-07 19:09:48.036829,
TXN00000469,ACC0000127,PAYMENT,Croma,65860.82,APPROVED,2026-05-18 04:51:48.036829,
TXN00000470,CARD000198,PURCHASE,Amazon India,16842.97,DECLINED,2026-04-07 23:57:48.036829,CARD_BLOCKED
TXN00000471,ACC0000047,DEPOSIT,MakeMyTrip,26526.04,APPROVED,2026-05-06 21:57:48.036829,
TXN00000472,ACC0000438,PURCHASE,Amazon India,14184.04,DECLINED,2026-05-18 19:38:48.036829,DAILY_LIMIT_EXCEEDED
TXN00000473,ACC0000657,PAYMENT,BookMyShow,10052.5,APPROVED,2026-06-29 16:44:48.036829,
TXN00000474,ACC0000624,DEPOSIT,IRCTC,27537.78,APPROVED,2026-06-23 21:42:48.036829,
TXN00000475,ACC0000461,PURCHASE,BookMyShow,44322.39,APPROVED,2026-07-02 06:59:48.036829,
TXN00000476,CARD000108,PURCHASE,Apollo Pharmacy,6286.25,APPROVED,2026-04-10 22:18:48.036829,
TXN00000477,ACC0000566,PURCHASE,Ola,66384.51,APPROVED,2026-05-06 10:51:48.036829,
TXN00000478,ACC0000174,PAYMENT,Flipkart,28909.38,DECLINED,2026-06-24 03:50:48.036829,INSUFFICIENT_FUNDS
TXN00000479,ACC0000674,WITHDRAWAL,Apollo Pharmacy,56305.33,PENDING,2026-07-01 19:38:48.036829,
TXN00000480,CARD000293,PURCHASE,Croma,26257.07,APPROVED,2026-05-29 21:34:48.036829,
TXN00000481,ACC0000486,PURCHASE,Myntra,12385.65,APPROVED,2026-06-01 18:23:48.036829,
TXN00000482,CARD000131,PURCHASE,Flipkart,71555.54,APPROVED,2026-05-21 06:49:48.036829,
TXN00000483,ACC0000425,PURCHASE,BigBasket,54715.42,APPROVED,2026-06-12 20:30:48.036829,
TXN00000484,ACC0000348,TRANSFER,Uber,33468.28,APPROVED,2026-05-13 03:23:48.036829,
TXN00000485,ACC0000245,PAYMENT,MakeMyTrip,9961.45,APPROVED,2026-06-23 21:46:48.036829,
TXN00000486,ACC0000633,WITHDRAWAL,Amazon India,64695.04,APPROVED,2026-05-09 01:24:48.036829,
TXN00000487,ACC0000168,DEPOSIT,BookMyShow,49311.07,APPROVED,2026-06-06 07:02:48.036829,
TXN00000488,ACC0000506,TRANSFER,Zomato,39579.42,APPROVED,2026-06-03 16:59:48.036829,
TXN00000489,CARD000020,PURCHASE,Reliance Digital,34711.92,APPROVED,2026-04-22 20:17:48.036829,
